dataset,split,configuration,seed,sample_id,label,probability
biosnap,random,full,62,4870,0,0.9321963787078857
biosnap,random,full,62,4871,1,0.9999972581863403
biosnap,random,full,62,4872,0,0.00021644022490363568
biosnap,random,full,62,4873,1,0.9999557733535767
biosnap,random,full,62,4874,0,0.0004801061295438558
biosnap,random,full,62,4875,1,0.9448913931846619
biosnap,random,full,62,4876,0,0.00017787705291993916
biosnap,random,full,62,4877,1,0.9992474317550659
biosnap,random,full,62,4878,0,0.7957399487495422
biosnap,random,full,62,4879,1,0.9999971389770508
biosnap,random,full,62,4880,0,4.6824101445963606e-05
biosnap,random,full,62,4881,1,1.0
biosnap,random,full,62,4882,1,0.9999997615814209
biosnap,random,full,62,4883,0,0.31967079639434814
biosnap,random,full,62,4884,0,0.0013323220191523433
biosnap,random,full,62,4885,0,0.006791942287236452
biosnap,random,full,62,4886,0,0.02429795451462269
biosnap,random,full,62,4887,0,0.00029685714980587363
biosnap,random,full,62,4888,0,3.5274706533527933e-06
biosnap,random,full,62,4889,0,0.9811617136001587
biosnap,random,full,62,4890,0,0.0001651164493523538
biosnap,random,full,62,4891,1,0.9990313053131104
biosnap,random,full,62,4892,0,0.0016998458886519074
biosnap,random,full,62,4893,0,0.468376487493515
biosnap,random,full,62,4894,1,0.9999984502792358
biosnap,random,full,62,4895,1,0.9999957084655762
biosnap,random,full,62,4896,1,0.0018273054156452417
biosnap,random,full,62,4897,0,1.0792011835292215e-06
biosnap,random,full,62,4898,1,0.9999994039535522
biosnap,random,full,62,4899,1,0.9999984502792358
biosnap,random,full,62,4900,0,0.010539378970861435
biosnap,random,full,62,4901,0,1.074259307642933e-05
biosnap,random,full,62,4902,0,0.03421388566493988
biosnap,random,full,62,4903,1,0.9999210834503174
biosnap,random,full,62,4904,0,0.0006530349492095411
biosnap,random,full,62,4905,0,0.00011027701111743227
biosnap,random,full,62,4906,1,0.9998893737792969
biosnap,random,full,62,4907,0,0.002666367217898369
biosnap,random,full,62,4908,0,0.0004049983399454504
biosnap,random,full,62,4909,1,0.9938562512397766
biosnap,random,full,62,4910,1,0.00020650083024520427
biosnap,random,full,62,4911,1,8.302102969537373e-07
biosnap,random,full,62,4912,0,0.001576243550516665
biosnap,random,full,62,4913,1,0.9999969005584717
biosnap,random,full,62,4914,1,1.0
biosnap,random,full,62,4915,1,0.9970910549163818
biosnap,random,full,62,4916,1,0.9992062449455261
biosnap,random,full,62,4917,1,0.9794951677322388
biosnap,random,full,62,4918,0,0.005929930601269007
biosnap,random,full,62,4919,0,7.606208328070352e-06
biosnap,random,full,62,4920,1,0.9969015121459961
biosnap,random,full,62,4921,0,0.003875930095091462
biosnap,random,full,62,4922,0,0.0006289509474299848
biosnap,random,full,62,4923,1,0.9988916516304016
biosnap,random,full,62,4924,1,0.9794446229934692
biosnap,random,full,62,4925,0,0.999996542930603
biosnap,random,full,62,4926,1,0.9860153198242188
biosnap,random,full,62,4927,1,0.9457331895828247
biosnap,random,full,62,4928,1,0.9999990463256836
biosnap,random,full,62,4929,1,0.9734846949577332
biosnap,random,full,62,4930,1,0.9999898672103882
biosnap,random,full,62,4931,0,0.11239643394947052
biosnap,random,full,62,4932,1,0.9999985694885254
biosnap,random,full,62,4933,1,1.0
biosnap,random,full,62,4934,1,0.9999693632125854
biosnap,random,full,62,4935,0,0.262432724237442
biosnap,random,full,62,4936,0,0.4018028676509857
biosnap,random,full,62,4937,1,0.998056948184967
biosnap,random,full,62,4938,1,0.2535744309425354
biosnap,random,full,62,4939,0,0.9838593602180481
biosnap,random,full,62,4940,0,0.0001513529132353142
biosnap,random,full,62,4941,1,0.9878877997398376
biosnap,random,full,62,4942,1,0.9999880790710449
biosnap,random,full,62,4943,0,0.24581335484981537
biosnap,random,full,62,4944,1,0.8637197613716125
biosnap,random,full,62,4945,1,0.03705144673585892
biosnap,random,full,62,4946,1,0.9981548190116882
biosnap,random,full,62,4947,0,0.23570384085178375
biosnap,random,full,62,4948,0,9.340172982774675e-05
biosnap,random,full,62,4949,1,0.9999915361404419
biosnap,random,full,62,4950,1,0.9999992847442627
biosnap,random,full,62,4951,1,0.9992520213127136
biosnap,random,full,62,4952,0,0.0002490156621206552
biosnap,random,full,62,4953,0,0.003048060927540064
biosnap,random,full,62,4954,0,0.0010254810331389308
biosnap,random,full,62,4955,0,0.000847047776915133
biosnap,random,full,62,4956,1,0.9778004884719849
biosnap,random,full,62,4957,0,5.040068572270684e-05
biosnap,random,full,62,4958,1,0.999995231628418
biosnap,random,full,62,4959,0,0.00541345588862896
biosnap,random,full,62,4960,1,1.9875400539604016e-05
biosnap,random,full,62,4961,1,0.9999260902404785
biosnap,random,full,62,4962,1,0.9999998807907104
biosnap,random,full,62,4963,1,0.9999712705612183
biosnap,random,full,62,4964,0,0.9850229620933533
biosnap,random,full,62,4965,0,0.20734187960624695
biosnap,random,full,62,4966,1,0.9996334314346313
biosnap,random,full,62,4967,1,0.9992594122886658
biosnap,random,full,62,4968,1,0.9999983310699463
biosnap,random,full,62,4969,0,0.0108483312651515
biosnap,random,full,62,4970,0,0.9525607228279114
biosnap,random,full,62,4971,1,0.9929191470146179
biosnap,random,full,62,4972,0,0.9999786615371704
biosnap,random,full,62,4973,0,0.03440726920962334
biosnap,random,full,62,4974,1,0.9833729863166809
biosnap,random,full,62,4975,1,0.999968409538269
biosnap,random,full,62,4976,0,0.30133071541786194
biosnap,random,full,62,4977,1,0.9997537732124329
biosnap,random,full,62,4978,0,0.7599404454231262
biosnap,random,full,62,4979,1,0.9999984502792358
biosnap,random,full,62,4980,1,0.9832133054733276
biosnap,random,full,62,4981,1,0.999995231628418
biosnap,random,full,62,4982,0,0.26480773091316223
biosnap,random,full,62,4983,1,0.14842216670513153
biosnap,random,full,62,4984,1,0.9999476671218872
biosnap,random,full,62,4985,1,0.9999924898147583
biosnap,random,full,62,4986,1,0.9999197721481323
biosnap,random,full,62,4987,0,0.9384983777999878
biosnap,random,full,62,4988,1,0.858180582523346
biosnap,random,full,62,4989,0,0.005792830139398575
biosnap,random,full,62,4990,0,0.21972565352916718
biosnap,random,full,62,4991,1,0.9999910593032837
biosnap,random,full,62,4992,1,0.9999990463256836
biosnap,random,full,62,4993,0,0.0014820668147876859
biosnap,random,full,62,4994,1,0.9299927353858948
biosnap,random,full,62,4995,0,5.974913506179291e-07
biosnap,random,full,62,4996,1,0.9997547268867493
biosnap,random,full,62,4997,0,0.009053663350641727
biosnap,random,full,62,4998,1,4.805638309335336e-05
biosnap,random,full,62,4999,0,3.592295570342685e-06
biosnap,random,full,62,5000,0,4.049678682349622e-05
biosnap,random,full,62,5001,0,2.446299049552181e-06
biosnap,random,full,62,5002,0,2.519907184250769e-06
biosnap,random,full,62,5003,0,0.005175868980586529
biosnap,random,full,62,5004,0,0.11190502345561981
biosnap,random,full,62,5005,1,0.9999644756317139
biosnap,random,full,62,5006,1,0.22287006676197052
biosnap,random,full,62,5007,0,0.0005719041218981147
biosnap,random,full,62,5008,1,0.9999905824661255
biosnap,random,full,62,5009,0,0.006171407178044319
biosnap,random,full,62,5010,1,0.9966709017753601
biosnap,random,full,62,5011,1,0.9996957778930664
biosnap,random,full,62,5012,1,0.9999871253967285
biosnap,random,full,62,5013,1,0.6230443716049194
biosnap,random,full,62,5014,0,0.03342728689312935
biosnap,random,full,62,5015,0,0.9666406512260437
biosnap,random,full,62,5016,1,0.9999446868896484
biosnap,random,full,62,5017,1,0.9999938011169434
biosnap,random,full,62,5018,1,0.027065565809607506
biosnap,random,full,62,5019,0,0.650621771812439
biosnap,random,full,62,5020,0,0.5368280410766602
biosnap,random,full,62,5021,1,0.9998881816864014
biosnap,random,full,62,5022,0,0.12090397626161575
biosnap,random,full,62,5023,0,0.9809707999229431
biosnap,random,full,62,5024,1,0.9933839440345764
biosnap,random,full,62,5025,1,0.9999963045120239
biosnap,random,full,62,5026,0,0.966722309589386
biosnap,random,full,62,5027,1,0.9999996423721313
biosnap,random,full,62,5028,0,0.004055734258145094
biosnap,random,full,62,5029,1,0.9999390840530396
biosnap,random,full,62,5030,1,0.9999924898147583
biosnap,random,full,62,5031,1,4.87896213599015e-05
biosnap,random,full,62,5032,0,0.18917229771614075
biosnap,random,full,62,5033,0,0.0001616834051674232
biosnap,random,full,62,5034,1,0.9996503591537476
biosnap,random,full,62,5035,1,0.991270899772644
biosnap,random,full,62,5036,1,0.687609076499939
biosnap,random,full,62,5037,1,7.139872195693897e-07
biosnap,random,full,62,5038,1,0.9999370574951172
biosnap,random,full,62,5039,0,0.09659931808710098
biosnap,random,full,62,5040,1,0.043268684297800064
biosnap,random,full,62,5041,0,2.025232333835447e-06
biosnap,random,full,62,5042,0,2.929005404439522e-06
biosnap,random,full,62,5043,0,0.3192847669124603
biosnap,random,full,62,5044,1,0.9999593496322632
biosnap,random,full,62,5045,0,2.8981941113670473e-07
biosnap,random,full,62,5046,0,0.12030202150344849
biosnap,random,full,62,5047,0,1.6691633391019423e-06
biosnap,random,full,62,5048,0,0.04863516613841057
biosnap,random,full,62,5049,1,0.9999752044677734
biosnap,random,full,62,5050,0,0.0972963348031044
biosnap,random,full,62,5051,0,0.9999040365219116
biosnap,random,full,62,5052,0,0.0006116597214713693
biosnap,random,full,62,5053,1,0.9895936250686646
biosnap,random,full,62,5054,1,0.9543738961219788
biosnap,random,full,62,5055,1,0.9999828338623047
biosnap,random,full,62,5056,1,0.9999940395355225
biosnap,random,full,62,5057,1,0.999994158744812
biosnap,random,full,62,5058,1,0.9997276663780212
biosnap,random,full,62,5059,1,0.9722816944122314
biosnap,random,full,62,5060,0,0.002382701961323619
biosnap,random,full,62,5061,0,0.999854326248169
biosnap,random,full,62,5062,1,0.5745114684104919
biosnap,random,full,62,5063,0,0.0010201071854680777
biosnap,random,full,62,5064,1,0.9999982118606567
biosnap,random,full,62,5065,1,0.9999873638153076
biosnap,random,full,62,5066,0,1.8662053946627566e-07
biosnap,random,full,62,5067,0,0.0005468169110827148
biosnap,random,full,62,5068,0,0.0016627681907266378
biosnap,random,full,62,5069,1,0.9998340606689453
biosnap,random,full,62,5070,1,0.9962342381477356
biosnap,random,full,62,5071,0,0.06455621868371964
biosnap,random,full,62,5072,1,0.9999761581420898
biosnap,random,full,62,5073,0,0.0046916138380765915
biosnap,random,full,62,5074,1,0.9996132254600525
biosnap,random,full,62,5075,0,0.5736064910888672
biosnap,random,full,62,5076,0,0.2589508891105652
biosnap,random,full,62,5077,1,0.9998966455459595
biosnap,random,full,62,5078,1,0.9999971389770508
biosnap,random,full,62,5079,1,0.350883811712265
biosnap,random,full,62,5080,1,0.9999374151229858
biosnap,random,full,62,5081,1,2.208254166799599e-22
biosnap,random,full,62,5082,0,1.770964627212379e-05
biosnap,random,full,62,5083,0,0.011100332252681255
biosnap,random,full,62,5084,1,0.9999569654464722
biosnap,random,full,62,5085,1,0.0003399103006813675
biosnap,random,full,62,5086,1,0.9999998807907104
biosnap,random,full,62,5087,0,1.1295007595890638e-07
biosnap,random,full,62,5088,0,0.00011630088556557894
biosnap,random,full,62,5089,0,7.51121405073718e-08
biosnap,random,full,62,5090,0,0.03088453784584999
biosnap,random,full,62,5091,1,0.9999788999557495
biosnap,random,full,62,5092,1,0.9984883069992065
biosnap,random,full,62,5093,0,5.967425664721304e-08
biosnap,random,full,62,5094,1,0.0002559768909122795
biosnap,random,full,62,5095,0,0.0028119280468672514
biosnap,random,full,62,5096,0,0.0033755197655409575
biosnap,random,full,62,5097,1,0.6330546140670776
biosnap,random,full,62,5098,0,5.291144043439999e-05
biosnap,random,full,62,5099,1,0.9990788698196411
biosnap,random,full,62,5100,1,0.9949434399604797
biosnap,random,full,62,5101,1,0.9962441921234131
biosnap,random,full,62,5102,0,0.0018125742208212614
biosnap,random,full,62,5103,1,0.9997590184211731
biosnap,random,full,62,5104,0,0.0012290452141314745
biosnap,random,full,62,5105,1,0.9999990463256836
biosnap,random,full,62,5106,1,0.9999994039535522
biosnap,random,full,62,5107,1,0.9999998807907104
biosnap,random,full,62,5108,0,3.949020174331963e-05
biosnap,random,full,62,5109,1,0.9999171495437622
biosnap,random,full,62,5110,1,0.013280514627695084
biosnap,random,full,62,5111,0,0.9999134540557861
biosnap,random,full,62,5112,0,0.6772109866142273
biosnap,random,full,62,5113,0,6.168839263409609e-06
biosnap,random,full,62,5114,0,0.29999107122421265
biosnap,random,full,62,5115,1,0.01680556870996952
biosnap,random,full,62,5116,1,0.9886401891708374
biosnap,random,full,62,5117,1,0.9999905824661255
biosnap,random,full,62,5118,0,2.659600681909069e-07
biosnap,random,full,62,5119,1,0.9999947547912598
biosnap,random,full,62,5120,0,0.001306672114878893
biosnap,random,full,62,5121,0,0.0005470025353133678
biosnap,random,full,62,5122,0,0.9864782094955444
biosnap,random,full,62,5123,1,0.9999914169311523
biosnap,random,full,62,5124,1,0.9640997648239136
biosnap,random,full,62,5125,1,0.9999979734420776
biosnap,random,full,62,5126,1,0.9996034502983093
biosnap,random,full,62,5127,1,0.9998679161071777
biosnap,random,full,62,5128,0,0.0001743700122460723
biosnap,random,full,62,5129,0,0.9944028258323669
biosnap,random,full,62,5130,0,0.9974232912063599
biosnap,random,full,62,5131,0,0.2035425305366516
biosnap,random,full,62,5132,0,0.001466452144086361
biosnap,random,full,62,5133,0,0.5314865708351135
biosnap,random,full,62,5134,0,0.08983079344034195
biosnap,random,full,62,5135,0,5.483062705025077e-05
biosnap,random,full,62,5136,1,1.0
biosnap,random,full,62,5137,0,0.0002933633222710341
biosnap,random,full,62,5138,0,2.931648850790225e-06
biosnap,random,full,62,5139,0,0.14613738656044006
biosnap,random,full,62,5140,1,0.9999730587005615
biosnap,random,full,62,5141,1,0.9998282194137573
biosnap,random,full,62,5142,1,0.9634965062141418
biosnap,random,full,62,5143,1,0.9999806880950928
biosnap,random,full,62,5144,1,0.9999417066574097
biosnap,random,full,62,5145,1,0.04624233767390251
biosnap,random,full,62,5146,1,0.9922045469284058
biosnap,random,full,62,5147,1,0.9983500242233276
biosnap,random,full,62,5148,0,0.0006211447180248797
biosnap,random,full,62,5149,0,0.9600353240966797
biosnap,random,full,62,5150,1,0.9995080232620239
biosnap,random,full,62,5151,1,0.9999983310699463
biosnap,random,full,62,5152,1,0.998944103717804
biosnap,random,full,62,5153,0,4.434378206497058e-05
biosnap,random,full,62,5154,1,0.21672071516513824
biosnap,random,full,62,5155,1,0.9940676689147949
biosnap,random,full,62,5156,0,0.00011596986587392166
biosnap,random,full,62,5157,0,2.879569592550979e-06
biosnap,random,full,62,5158,1,0.9909291863441467
biosnap,random,full,62,5159,1,0.9999953508377075
biosnap,random,full,62,5160,0,4.034684025100432e-05
biosnap,random,full,62,5161,0,0.9997203946113586
biosnap,random,full,62,5162,0,0.405941367149353
biosnap,random,full,62,5163,1,0.9999901056289673
biosnap,random,full,62,5164,1,0.9999990463256836
biosnap,random,full,62,5165,0,0.0018850091146305203
biosnap,random,full,62,5166,1,0.9999864101409912
biosnap,random,full,62,5167,1,0.9999886751174927
biosnap,random,full,62,5168,1,0.9999092817306519
biosnap,random,full,62,5169,1,1.0
biosnap,random,full,62,5170,0,4.587480361806229e-05
biosnap,random,full,62,5171,0,1.2124090744691784e-06
biosnap,random,full,62,5172,1,0.9965489506721497
biosnap,random,full,62,5173,1,0.9357267618179321
biosnap,random,full,62,5174,1,0.37271496653556824
biosnap,random,full,62,5175,1,0.9482227563858032
biosnap,random,full,62,5176,0,6.909656917741813e-07
biosnap,random,full,62,5177,1,0.9886276125907898
biosnap,random,full,62,5178,0,2.1823383576702327e-05
biosnap,random,full,62,5179,1,0.9999819993972778
biosnap,random,full,62,5180,1,0.9999818801879883
biosnap,random,full,62,5181,1,0.9641053080558777
biosnap,random,full,62,5182,0,0.0014292668784037232
biosnap,random,full,62,5183,0,2.0472355117817642e-06
biosnap,random,full,62,5184,0,0.008188827894628048
biosnap,random,full,62,5185,1,0.999997615814209
biosnap,random,full,62,5186,0,1.216195960296318e-05
biosnap,random,full,62,5187,0,0.00367414066568017
biosnap,random,full,62,5188,1,0.9998106360435486
biosnap,random,full,62,5189,0,0.0004656487435568124
biosnap,random,full,62,5190,1,0.9999645948410034
biosnap,random,full,62,5191,0,0.00020452386524993926
biosnap,random,full,62,5192,0,0.0014238274889066815
biosnap,random,full,62,5193,1,0.9892886877059937
biosnap,random,full,62,5194,1,1.0
biosnap,random,full,62,5195,1,0.9990980625152588
biosnap,random,full,62,5196,1,0.9770715832710266
biosnap,random,full,62,5197,0,0.6430710554122925
biosnap,random,full,62,5198,0,0.025258898735046387
biosnap,random,full,62,5199,0,5.185489015957501e-08
biosnap,random,full,62,5200,1,0.023926712572574615
biosnap,random,full,62,5201,0,0.14498159289360046
biosnap,random,full,62,5202,0,0.7963532209396362
biosnap,random,full,62,5203,0,0.0046262191608548164
biosnap,random,full,62,5204,0,0.3540757894515991
biosnap,random,full,62,5205,1,0.9998917579650879
biosnap,random,full,62,5206,0,4.615171300681453e-10
biosnap,random,full,62,5207,1,0.952991783618927
biosnap,random,full,62,5208,0,0.000847789051476866
biosnap,random,full,62,5209,0,0.24609220027923584
biosnap,random,full,62,5210,1,0.9999939203262329
biosnap,random,full,62,5211,1,0.9996703863143921
biosnap,random,full,62,5212,0,4.775530015876939e-08
biosnap,random,full,62,5213,1,0.9999470710754395
biosnap,random,full,62,5214,1,0.9874182939529419
biosnap,random,full,62,5215,1,0.997678816318512
biosnap,random,full,62,5216,1,0.9996134638786316
biosnap,random,full,62,5217,1,0.8867705464363098
biosnap,random,full,62,5218,1,0.9999240636825562
biosnap,random,full,62,5219,0,0.001748660346493125
biosnap,random,full,62,5220,0,0.011229773983359337
biosnap,random,full,62,5221,1,5.846259796271625e-07
